0.000000, 0.000000, 0.000000, 17.647058, 0.000000, 0.000000, 0.000000, 0.000000, 101.000000, 29.411764, 49.803921, 16.078432, 31.764706, 13.333333, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 12.421000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 17.647058, 0.000000, 0.000000, 0.000000, 0.000000, 101.000000, 29.411764, 49.803921, 16.078432, 31.764706, 13.333333, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 12.421000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 17.647058, 0.000000, 0.000000, 0.000000, 0.000000, 101.000000, 29.411764, 49.803921, 16.078432, 31.764706, 13.333333, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 12.421000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 17.647058, 0.000000, 0.000000, 0.000000, 0.000000, 101.000000, 29.411764, 49.803921, 16.078432, 31.764706, 13.333333, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 12.421000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 13.333333, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 29.411764, 49.803921, 16.078432, 31.764706, 13.333333, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 12.421000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 13.333333, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 29.411764, 49.803921, 16.078432, 31.764706, 13.333333, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 12.421000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 13.333333, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 29.411764, 47.450981, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 10.917000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 0.000000, 0.000000, 13.333333, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 29.411764, 47.450981, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.000000, 24.000000, 5.000000, 516.200012, 377.399994, 10.917000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
0.000000, 1841.250000, 0.000000, 20.000000, 28.627451, 0.000000, 0.781250, 0.000000, 27.000000, 29.411764, 47.450981, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.000000, 23.000000, 25.000000, 516.200012, 377.399994, 10.917000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
1.000000, 1841.250000, 0.000000, 20.000000, 28.627451, 0.000000, 0.781250, 0.000000, 27.000000, 29.411764, 47.450981, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.000000, 23.000000, 25.000000, 516.200012, 377.399994, 10.917000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
1.000000, 1841.250000, 0.000000, 20.000000, 28.627451, 0.000000, 0.781250, 0.000000, 27.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 23.000000, 25.000000, 516.200012, 377.399994, 12.011000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
1.000000, 1841.250000, 0.000000, 20.000000, 23.529411, 0.000000, 0.781250, 0.000000, 27.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 23.000000, 25.000000, 516.200012, 377.399994, 12.011000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
1.000000, 1817.750000, 0.000000, 20.000000, 23.529411, 0.000000, 0.781250, 0.000000, 24.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 23.000000, 24.000000, 516.200012, 377.399994, 12.011000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
3.000000, 1817.750000, 0.000000, 20.000000, 23.529411, 0.000000, 0.781250, 0.000000, 24.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 23.000000, 24.000000, 516.200012, 377.399994, 12.011000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
3.000000, 1817.750000, 0.000000, 20.000000, 23.529411, 0.000000, 0.781250, 0.000000, 24.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 23.000000, 24.000000, 25.099998, 24.000000, 14.355000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
3.000000, 1817.750000, 0.000000, 20.000000, 24.705883, 0.000000, 0.781250, 0.000000, 24.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 23.000000, 24.000000, 25.099998, 24.000000, 14.355000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
5.000000, 1700.750000, 0.000000, 20.000000, 24.705883, 0.000000, 0.781250, 0.000000, 24.000000, 29.411764, 52.549019, 16.078432, 31.764706, 20.000000, 0.000000, 101.000000, 0.784314, 24.000000, 20.000000, 25.099998, 24.000000, 14.355000, 0.000000, 0.000000, 6896.000000, 0.000000, 255.000000,
